"","ID","kmeans","HAC","DT"
"10726",10726,"Yes","Yes","Yes"
"10727",10727,"No","Yes","No"
"10728",10728,"No","Yes","Yes"
"10729",10729,"No","Yes","Yes"
"10730",10730,"Yes","No","No"
"10731",10731,"No","Yes","No"
"10732",10732,"No","Yes","Yes"
"10733",10733,"No","Yes","No"
"10734",10734,"No","Yes","Yes"
"10735",10735,"Yes","No","No"
"10736",10736,"Yes","No","Yes"
"10737",10737,"No","Yes","Yes"
"10738",10738,"Yes","No","No"
"10739",10739,"No","Yes","Yes"
"10740",10740,"No","Yes","Yes"
"10741",10741,"No","Yes","No"
"10742",10742,"Yes","No","No"
"10743",10743,"No","Yes","Yes"
"10744",10744,"No","Yes","Yes"
"10745",10745,"No","Yes","Yes"
"10746",10746,"No","Yes","Yes"
"10747",10747,"No","Yes","No"
"10748",10748,"No","Yes","No"
"10749",10749,"No","Yes","Yes"
"10750",10750,"Yes","Yes","No"
"10751",10751,"No","Yes","No"
"10752",10752,"Yes","Yes","No"
"10753",10753,"No","Yes","Yes"
"10754",10754,"No","Yes","No"
"10755",10755,"Yes","Yes","No"
"10756",10756,"No","Yes","No"
"10757",10757,"Yes","No","Yes"
"10758",10758,"No","Yes","Yes"
"10759",10759,"No","Yes","Yes"
"10760",10760,"Yes","Yes","Yes"
"10761",10761,"Yes","Yes","No"
"10762",10762,"No","Yes","No"
"10763",10763,"Yes","Yes","Yes"
"10764",10764,"Yes","Yes","No"
"10765",10765,"No","Yes","No"
"10766",10766,"No","Yes","Yes"
"10767",10767,"No","Yes","Yes"
"10768",10768,"No","Yes","No"
"10769",10769,"No","Yes","Yes"
"10770",10770,"Yes","Yes","No"
"10771",10771,"No","Yes","Yes"
"10772",10772,"No","Yes","No"
"10773",10773,"No","Yes","Yes"
"10774",10774,"Yes","Yes","Yes"
"10775",10775,"Yes","Yes","No"
"10776",10776,"No","Yes","No"
"10777",10777,"No","Yes","No"
"10778",10778,"No","Yes","No"
"10779",10779,"No","Yes","No"
"10780",10780,"No","Yes","Yes"
"10781",10781,"No","Yes","Yes"
"10782",10782,"No","Yes","Yes"
"10783",10783,"Yes","Yes","No"
"10784",10784,"Yes","Yes","No"
"10785",10785,"No","Yes","No"
"10786",10786,"No","Yes","No"
"10787",10787,"No","Yes","No"
"10788",10788,"No","Yes","Yes"
"10789",10789,"No","Yes","No"
"10790",10790,"No","Yes","Yes"
"10791",10791,"Yes","Yes","No"
"10792",10792,"No","Yes","Yes"
"10793",10793,"Yes","Yes","No"
"10794",10794,"Yes","No","No"
"10795",10795,"Yes","Yes","No"
"10796",10796,"No","Yes","No"
"10797",10797,"No","Yes","Yes"
"10798",10798,"Yes","Yes","No"
"10799",10799,"No","Yes","Yes"
"10800",10800,"No","Yes","Yes"
"10801",10801,"No","Yes","No"
"10802",10802,"Yes","Yes","No"
"10803",10803,"Yes","Yes","No"
"10804",10804,"Yes","Yes","Yes"
"10805",10805,"No","Yes","Yes"
"10806",10806,"No","Yes","Yes"
"10807",10807,"No","Yes","Yes"
"10808",10808,"Yes","No","No"
"10809",10809,"Yes","Yes","No"
"10810",10810,"No","Yes","Yes"
"10811",10811,"Yes","Yes","No"
"10812",10812,"No","Yes","No"
"10813",10813,"No","Yes","No"
"10814",10814,"No","Yes","No"
"10815",10815,"No","Yes","Yes"
"10816",10816,"No","Yes","No"
"10817",10817,"No","Yes","Yes"
"10818",10818,"No","Yes","Yes"
"10819",10819,"No","Yes","Yes"
"10820",10820,"No","Yes","Yes"
"10821",10821,"Yes","Yes","Yes"
"10822",10822,"No","Yes","No"
"10823",10823,"No","Yes","Yes"
"10824",10824,"No","Yes","Yes"
"10825",10825,"No","Yes","Yes"
"10826",10826,"No","Yes","Yes"
"10827",10827,"No","Yes","No"
"10828",10828,"No","Yes","Yes"
"10829",10829,"No","Yes","Yes"
"10830",10830,"Yes","Yes","Yes"
"10831",10831,"No","Yes","No"
"10832",10832,"Yes","Yes","No"
"10833",10833,"No","Yes","No"
"10834",10834,"No","Yes","Yes"
"10835",10835,"No","Yes","Yes"
"10836",10836,"No","Yes","No"
"10837",10837,"No","Yes","Yes"
"10838",10838,"Yes","No","No"
"10839",10839,"Yes","Yes","Yes"
"10840",10840,"Yes","Yes","No"
"10841",10841,"No","Yes","Yes"
"10842",10842,"No","Yes","Yes"
"10843",10843,"No","Yes","No"
"10844",10844,"No","Yes","Yes"
"10845",10845,"Yes","Yes","Yes"
"10846",10846,"No","Yes","No"
"10847",10847,"No","Yes","Yes"
"10848",10848,"No","Yes","No"
"10849",10849,"No","Yes","No"
"10850",10850,"No","Yes","Yes"
"10851",10851,"No","Yes","Yes"
"10852",10852,"No","Yes","No"
"10853",10853,"Yes","Yes","No"
"10854",10854,"Yes","No","No"
"10855",10855,"Yes","No","No"
"10856",10856,"No","Yes","No"
"10857",10857,"No","Yes","Yes"
"10858",10858,"No","Yes","Yes"
"10859",10859,"No","Yes","Yes"
"10860",10860,"Yes","Yes","Yes"
"10861",10861,"No","Yes","Yes"
"10862",10862,"No","Yes","No"
"10863",10863,"Yes","No","No"
"10864",10864,"Yes","Yes","No"
"10865",10865,"Yes","Yes","No"
"10866",10866,"Yes","Yes","Yes"
"10867",10867,"Yes","Yes","No"
"10868",10868,"Yes","No","No"
"10869",10869,"No","Yes","Yes"
"10870",10870,"Yes","Yes","No"
"10871",10871,"Yes","Yes","No"
"10872",10872,"No","Yes","Yes"
"10873",10873,"No","Yes","No"
"10874",10874,"No","Yes","Yes"
"10875",10875,"Yes","Yes","No"
"10876",10876,"Yes","Yes","No"
"10877",10877,"No","Yes","Yes"
"10878",10878,"No","Yes","No"
"10879",10879,"No","Yes","No"
"10880",10880,"No","Yes","No"
"10881",10881,"No","Yes","No"
"10882",10882,"Yes","Yes","No"
"10883",10883,"No","Yes","No"
"10884",10884,"Yes","Yes","No"
"10885",10885,"No","Yes","Yes"
"10886",10886,"Yes","Yes","Yes"
"10887",10887,"No","Yes","Yes"
"10888",10888,"Yes","Yes","Yes"
"10889",10889,"No","Yes","Yes"
"10890",10890,"No","Yes","No"
"10891",10891,"Yes","No","No"
"10892",10892,"No","Yes","Yes"
"10893",10893,"No","Yes","Yes"
"10894",10894,"Yes","Yes","No"
"10895",10895,"No","Yes","Yes"
"10896",10896,"Yes","No","No"
"10897",10897,"Yes","No","No"
"10898",10898,"Yes","Yes","No"
"10899",10899,"No","Yes","No"
"10900",10900,"No","Yes","No"
"10901",10901,"No","Yes","No"
"10902",10902,"Yes","No","No"
"10903",10903,"Yes","Yes","Yes"
"10904",10904,"Yes","Yes","Yes"
"10905",10905,"No","Yes","Yes"
"10906",10906,"Yes","Yes","No"
"10907",10907,"No","Yes","Yes"
"10908",10908,"No","Yes","Yes"
"10909",10909,"No","Yes","No"
"10910",10910,"No","Yes","No"
"10911",10911,"No","Yes","No"
"10912",10912,"Yes","Yes","No"
"10913",10913,"No","Yes","Yes"
"10914",10914,"No","Yes","Yes"
"10915",10915,"No","Yes","No"
"10916",10916,"No","Yes","Yes"
"10917",10917,"No","Yes","No"
"10918",10918,"No","Yes","No"
"10919",10919,"No","Yes","Yes"
"10920",10920,"Yes","Yes","Yes"
"10921",10921,"Yes","Yes","No"
"10922",10922,"No","Yes","No"
"10923",10923,"Yes","Yes","Yes"
"10924",10924,"No","Yes","Yes"
"10925",10925,"No","Yes","Yes"
"10926",10926,"No","Yes","No"
"10927",10927,"Yes","Yes","No"
"10928",10928,"No","Yes","Yes"
"10929",10929,"No","Yes","Yes"
"10930",10930,"Yes","Yes","Yes"
"10931",10931,"Yes","Yes","No"
"10932",10932,"No","Yes","No"
"10933",10933,"Yes","Yes","Yes"
"10934",10934,"No","Yes","Yes"
"10935",10935,"No","Yes","No"
"10936",10936,"No","Yes","No"
"10937",10937,"No","Yes","Yes"
"10938",10938,"No","Yes","No"
"10939",10939,"No","Yes","Yes"
"10940",10940,"No","Yes","Yes"
"10941",10941,"No","Yes","Yes"
"10942",10942,"No","Yes","No"
"10943",10943,"Yes","Yes","Yes"
"10944",10944,"No","Yes","No"
"10945",10945,"No","Yes","Yes"
"10946",10946,"Yes","Yes","No"
"10947",10947,"No","Yes","Yes"
"10948",10948,"Yes","Yes","Yes"
"10949",10949,"Yes","Yes","No"
"10950",10950,"Yes","Yes","No"
"10951",10951,"No","Yes","No"
"10952",10952,"Yes","Yes","No"
"10953",10953,"No","Yes","Yes"
"10954",10954,"Yes","Yes","Yes"
"10955",10955,"No","Yes","No"
"10956",10956,"No","Yes","Yes"
"10957",10957,"Yes","Yes","No"
"10958",10958,"No","Yes","No"
"10959",10959,"No","Yes","Yes"
"10960",10960,"No","Yes","No"
"10961",10961,"No","Yes","No"
"10962",10962,"Yes","Yes","No"
"10963",10963,"Yes","Yes","No"
"10964",10964,"No","Yes","No"
"10965",10965,"No","Yes","No"
"10966",10966,"No","Yes","No"
"10967",10967,"Yes","Yes","No"
"10968",10968,"Yes","Yes","Yes"
"10969",10969,"Yes","Yes","No"
"10970",10970,"Yes","Yes","No"
"10971",10971,"No","Yes","Yes"
"10972",10972,"No","Yes","Yes"
"10973",10973,"No","Yes","Yes"
"10974",10974,"No","Yes","Yes"
"10975",10975,"No","Yes","No"
"10976",10976,"Yes","Yes","No"
"10977",10977,"Yes","Yes","Yes"
"10978",10978,"No","Yes","Yes"
"10979",10979,"No","Yes","Yes"
"10980",10980,"Yes","No","No"
"10981",10981,"No","Yes","Yes"
"10982",10982,"No","Yes","No"
"10983",10983,"No","Yes","No"
"10984",10984,"No","Yes","Yes"
"10985",10985,"No","Yes","No"
"10986",10986,"No","No","Yes"
"10987",10987,"Yes","Yes","Yes"
"10988",10988,"No","Yes","Yes"
"10989",10989,"No","Yes","Yes"
"10990",10990,"No","Yes","Yes"
"10991",10991,"No","Yes","Yes"
"10992",10992,"Yes","No","No"
"10993",10993,"No","Yes","No"
"10994",10994,"No","Yes","Yes"
"10995",10995,"No","Yes","No"
"10996",10996,"Yes","No","No"
"10997",10997,"Yes","No","Yes"
"10998",10998,"No","Yes","Yes"
"10999",10999,"Yes","Yes","Yes"
"11000",11000,"Yes","Yes","No"
"11001",11001,"Yes","Yes","Yes"
"11002",11002,"No","Yes","Yes"
"11003",11003,"No","Yes","Yes"
"11004",11004,"No","Yes","No"
"11005",11005,"Yes","Yes","No"
"11006",11006,"No","Yes","No"
"11007",11007,"Yes","Yes","No"
"11008",11008,"Yes","No","No"
"11009",11009,"No","Yes","Yes"
"11010",11010,"No","Yes","No"
"11011",11011,"Yes","No","No"
"11012",11012,"No","Yes","No"
"11013",11013,"No","Yes","No"
"11014",11014,"No","Yes","No"
"11015",11015,"No","Yes","Yes"
"11016",11016,"No","Yes","Yes"
"11017",11017,"Yes","No","No"
"11018",11018,"No","Yes","No"
"11019",11019,"No","Yes","Yes"
"11020",11020,"No","Yes","Yes"
"11021",11021,"Yes","No","No"
"11022",11022,"Yes","Yes","No"
"11023",11023,"Yes","Yes","No"
"11024",11024,"Yes","Yes","Yes"
"11025",11025,"No","Yes","Yes"
"11026",11026,"No","Yes","Yes"
"11027",11027,"No","Yes","Yes"
"11028",11028,"Yes","Yes","Yes"
"11029",11029,"No","Yes","Yes"
"11030",11030,"Yes","Yes","Yes"
"11031",11031,"No","Yes","Yes"
"11032",11032,"No","Yes","Yes"
"11033",11033,"Yes","No","No"
"11034",11034,"Yes","Yes","Yes"
"11035",11035,"Yes","No","No"
"11036",11036,"Yes","No","No"
"11037",11037,"Yes","Yes","No"
"11038",11038,"No","Yes","Yes"
"11039",11039,"Yes","Yes","No"
"11040",11040,"Yes","No","Yes"
"11041",11041,"Yes","Yes","No"
"11042",11042,"Yes","Yes","Yes"
"11043",11043,"Yes","Yes","No"
"11044",11044,"No","Yes","Yes"
"11045",11045,"Yes","Yes","No"
"11046",11046,"Yes","Yes","No"
"11047",11047,"Yes","Yes","No"
"11048",11048,"Yes","Yes","No"
"11049",11049,"No","Yes","No"
"11050",11050,"No","Yes","No"
"11051",11051,"No","Yes","Yes"
"11052",11052,"No","Yes","Yes"
"11053",11053,"Yes","No","No"
"11054",11054,"No","Yes","Yes"
"11055",11055,"No","Yes","Yes"
"11056",11056,"No","Yes","Yes"
"11057",11057,"Yes","Yes","Yes"
"11058",11058,"No","Yes","No"
"11059",11059,"No","Yes","No"
"11060",11060,"No","Yes","Yes"
"11061",11061,"No","Yes","Yes"
"11062",11062,"No","Yes","Yes"
"11063",11063,"No","Yes","Yes"
"11064",11064,"No","Yes","No"
"11065",11065,"No","Yes","Yes"
"11066",11066,"No","Yes","No"
"11067",11067,"No","Yes","Yes"
"11068",11068,"Yes","Yes","No"
"11069",11069,"No","Yes","Yes"
"11070",11070,"Yes","Yes","Yes"
"11071",11071,"No","Yes","No"
"11072",11072,"No","Yes","Yes"
"11073",11073,"Yes","Yes","Yes"
"11074",11074,"No","Yes","No"
"11075",11075,"No","Yes","Yes"
"11076",11076,"No","Yes","Yes"
"11077",11077,"No","Yes","No"
"11078",11078,"No","Yes","Yes"
"11079",11079,"Yes","No","No"
"11080",11080,"Yes","Yes","No"
"11081",11081,"Yes","No","No"
"11082",11082,"No","Yes","Yes"
"11083",11083,"Yes","Yes","Yes"
"11084",11084,"No","Yes","Yes"
"11085",11085,"No","Yes","No"
"11086",11086,"No","Yes","Yes"
"11087",11087,"Yes","No","No"
"11088",11088,"No","Yes","Yes"
"11089",11089,"Yes","No","No"
"11090",11090,"Yes","Yes","Yes"
"11091",11091,"No","Yes","Yes"
"11092",11092,"No","Yes","Yes"
"11093",11093,"Yes","No","No"
"11094",11094,"Yes","Yes","No"
"11095",11095,"No","Yes","Yes"
"11096",11096,"No","Yes","No"
"11097",11097,"No","Yes","Yes"
"11098",11098,"No","Yes","No"
"11099",11099,"Yes","No","No"
"11100",11100,"No","Yes","No"
"11101",11101,"No","No","Yes"
"11102",11102,"Yes","Yes","No"
"11103",11103,"No","Yes","No"
"11104",11104,"No","Yes","Yes"
"11105",11105,"No","Yes","Yes"
"11106",11106,"No","Yes","Yes"
"11107",11107,"No","Yes","Yes"
"11108",11108,"No","Yes","Yes"
"11109",11109,"Yes","Yes","No"
"11110",11110,"No","Yes","Yes"
"11111",11111,"Yes","No","No"
"11112",11112,"No","Yes","No"
"11113",11113,"Yes","Yes","Yes"
"11114",11114,"No","Yes","Yes"
"11115",11115,"Yes","Yes","No"
"11116",11116,"Yes","Yes","No"
"11117",11117,"Yes","Yes","No"
"11118",11118,"No","Yes","Yes"
"11119",11119,"Yes","No","No"
"11120",11120,"No","Yes","No"
"11121",11121,"No","Yes","Yes"
"11122",11122,"Yes","Yes","Yes"
"11123",11123,"No","Yes","No"
"11124",11124,"Yes","Yes","No"
"11125",11125,"Yes","Yes","Yes"
"11126",11126,"No","Yes","No"
"11127",11127,"No","Yes","Yes"
"11128",11128,"Yes","Yes","Yes"
"11129",11129,"No","Yes","Yes"
"11130",11130,"Yes","Yes","Yes"
"11131",11131,"No","Yes","No"
"11132",11132,"No","Yes","No"
"11133",11133,"No","Yes","No"
"11134",11134,"Yes","Yes","No"
"11135",11135,"No","Yes","No"
"11136",11136,"Yes","Yes","Yes"
"11137",11137,"No","Yes","Yes"
"11138",11138,"No","Yes","Yes"
"11139",11139,"No","Yes","Yes"
"11140",11140,"Yes","Yes","No"
"11141",11141,"Yes","Yes","No"
"11142",11142,"Yes","Yes","No"
"11143",11143,"Yes","No","No"
"11144",11144,"No","Yes","Yes"
"11145",11145,"Yes","Yes","Yes"
"11146",11146,"Yes","No","No"
"11147",11147,"No","Yes","Yes"
"11148",11148,"No","Yes","No"
"11149",11149,"No","Yes","Yes"
"11150",11150,"No","Yes","No"
"11151",11151,"No","Yes","Yes"
"11152",11152,"No","Yes","Yes"
"11153",11153,"No","Yes","Yes"
"11154",11154,"No","Yes","No"
"11155",11155,"No","Yes","Yes"
"11156",11156,"No","Yes","Yes"
"11157",11157,"Yes","No","Yes"
"11158",11158,"No","Yes","No"
"11159",11159,"No","Yes","Yes"
"11160",11160,"No","Yes","Yes"
"11161",11161,"No","Yes","No"
"11162",11162,"Yes","Yes","No"
"11163",11163,"Yes","Yes","Yes"
"11164",11164,"No","Yes","No"
"11165",11165,"No","Yes","Yes"
"11166",11166,"No","Yes","Yes"
"11167",11167,"No","Yes","Yes"
"11168",11168,"No","Yes","Yes"
"11169",11169,"Yes","Yes","No"
"11170",11170,"Yes","Yes","No"
"11171",11171,"No","Yes","No"
"11172",11172,"No","Yes","Yes"
"11173",11173,"No","Yes","No"
"11174",11174,"No","Yes","Yes"
"11175",11175,"No","Yes","Yes"
"11176",11176,"No","Yes","Yes"
"11177",11177,"No","Yes","Yes"
"11178",11178,"Yes","Yes","No"
"11179",11179,"Yes","No","No"
"11180",11180,"Yes","Yes","Yes"
"11181",11181,"No","Yes","No"
"11182",11182,"No","Yes","No"
"11183",11183,"No","Yes","Yes"
"11184",11184,"Yes","Yes","Yes"
"11185",11185,"No","Yes","No"
"11186",11186,"No","Yes","Yes"
"11187",11187,"Yes","Yes","No"
"11188",11188,"No","Yes","No"
"11189",11189,"No","Yes","Yes"
"11190",11190,"Yes","Yes","Yes"
"11191",11191,"No","Yes","No"
"11192",11192,"No","Yes","No"
"11193",11193,"No","Yes","Yes"
"11194",11194,"No","Yes","Yes"
"11195",11195,"No","Yes","Yes"
"11196",11196,"No","Yes","No"
"11197",11197,"No","Yes","Yes"
"11198",11198,"Yes","Yes","No"
"11199",11199,"No","Yes","Yes"
"11200",11200,"Yes","Yes","Yes"
"11201",11201,"No","No","Yes"
"11202",11202,"Yes","Yes","No"
"11203",11203,"Yes","No","No"
"11204",11204,"No","Yes","Yes"
"11205",11205,"No","Yes","No"
"11206",11206,"No","Yes","Yes"
"11207",11207,"No","Yes","No"
"11208",11208,"Yes","Yes","No"
"11209",11209,"No","Yes","No"
"11210",11210,"No","Yes","Yes"
"11211",11211,"Yes","Yes","No"
"11212",11212,"No","Yes","No"
"11213",11213,"No","Yes","No"
"11214",11214,"No","Yes","No"
"11215",11215,"No","Yes","Yes"
"11216",11216,"No","Yes","No"
"11217",11217,"No","Yes","Yes"
"11218",11218,"No","Yes","No"
"11219",11219,"No","Yes","No"
"11220",11220,"Yes","Yes","No"
"11221",11221,"No","Yes","Yes"
"11222",11222,"Yes","Yes","Yes"
"11223",11223,"No","Yes","No"
"11224",11224,"No","Yes","No"
"11225",11225,"Yes","No","No"
"11226",11226,"Yes","No","No"
"11227",11227,"Yes","Yes","Yes"
"11228",11228,"Yes","No","No"
"11229",11229,"Yes","Yes","Yes"
"11230",11230,"No","Yes","No"
"11231",11231,"Yes","Yes","No"
"11232",11232,"No","Yes","Yes"
"11233",11233,"Yes","Yes","Yes"
"11234",11234,"No","Yes","No"
"11235",11235,"No","Yes","No"
"11236",11236,"Yes","Yes","No"
"11237",11237,"No","Yes","No"
"11238",11238,"No","Yes","Yes"
"11239",11239,"Yes","Yes","No"
"11240",11240,"No","Yes","No"
"11241",11241,"No","Yes","Yes"
"11242",11242,"No","Yes","No"
"11243",11243,"Yes","Yes","No"
"11244",11244,"Yes","Yes","No"
"11245",11245,"Yes","No","No"
"11246",11246,"No","Yes","Yes"
"11247",11247,"No","Yes","Yes"
"11248",11248,"No","Yes","No"
"11249",11249,"Yes","Yes","No"
"11250",11250,"No","Yes","No"
"11251",11251,"No","Yes","Yes"
"11252",11252,"Yes","Yes","Yes"
"11253",11253,"Yes","Yes","Yes"
"11254",11254,"No","Yes","Yes"
"11255",11255,"Yes","Yes","Yes"
"11256",11256,"No","Yes","Yes"
"11257",11257,"Yes","Yes","No"
"11258",11258,"No","Yes","No"
"11259",11259,"Yes","Yes","No"
"11260",11260,"No","Yes","No"
"11261",11261,"No","Yes","Yes"
"11262",11262,"No","Yes","Yes"
"11263",11263,"No","Yes","Yes"
"11264",11264,"No","Yes","No"
"11265",11265,"Yes","Yes","No"
"11266",11266,"No","Yes","No"
"11267",11267,"Yes","Yes","No"
"11268",11268,"No","Yes","Yes"
"11269",11269,"Yes","Yes","No"
"11270",11270,"No","Yes","Yes"
"11271",11271,"No","Yes","Yes"
"11272",11272,"Yes","No","No"
"11273",11273,"Yes","No","No"
"11274",11274,"No","Yes","Yes"
"11275",11275,"No","Yes","Yes"
"11276",11276,"No","Yes","Yes"
"11277",11277,"Yes","Yes","No"
"11278",11278,"No","Yes","Yes"
"11279",11279,"Yes","Yes","Yes"
"11280",11280,"Yes","No","No"
"11281",11281,"No","Yes","Yes"
"11282",11282,"Yes","Yes","No"
"11283",11283,"Yes","Yes","No"
"11284",11284,"No","Yes","Yes"
"11285",11285,"No","Yes","Yes"
"11286",11286,"No","Yes","No"
"11287",11287,"Yes","Yes","No"
"11288",11288,"No","Yes","No"
"11289",11289,"No","Yes","Yes"
"11290",11290,"No","Yes","Yes"
"11291",11291,"No","Yes","Yes"
"11292",11292,"Yes","Yes","Yes"
"11293",11293,"No","Yes","Yes"
"11294",11294,"Yes","Yes","No"
"11295",11295,"No","Yes","Yes"
"11296",11296,"No","Yes","Yes"
"11297",11297,"No","Yes","No"
"11298",11298,"Yes","Yes","No"
"11299",11299,"No","Yes","No"
"11300",11300,"No","Yes","No"
"11301",11301,"No","Yes","No"
"11302",11302,"Yes","No","No"
"11303",11303,"Yes","Yes","Yes"
"11304",11304,"No","Yes","Yes"
"11305",11305,"No","Yes","Yes"
"11306",11306,"Yes","No","No"
"11307",11307,"No","Yes","Yes"
"11308",11308,"Yes","No","Yes"
"11309",11309,"Yes","Yes","No"
"11310",11310,"No","Yes","Yes"
"11311",11311,"Yes","No","No"
"11312",11312,"No","Yes","Yes"
"11313",11313,"No","Yes","Yes"
"11314",11314,"No","Yes","No"
"11315",11315,"Yes","Yes","No"
"11316",11316,"Yes","No","Yes"
"11317",11317,"No","Yes","Yes"
"11318",11318,"No","Yes","No"
"11319",11319,"No","Yes","No"
"11320",11320,"Yes","Yes","No"
"11321",11321,"Yes","No","No"
"11322",11322,"No","Yes","No"
"11323",11323,"No","Yes","Yes"
"11324",11324,"No","Yes","No"
"11325",11325,"No","Yes","Yes"
"11326",11326,"Yes","Yes","No"
"11327",11327,"Yes","Yes","Yes"
"11328",11328,"No","Yes","No"
"11329",11329,"No","Yes","No"
"11330",11330,"No","Yes","Yes"
"11331",11331,"No","Yes","Yes"
"11332",11332,"No","Yes","No"
"11333",11333,"No","Yes","No"
"11334",11334,"No","Yes","Yes"
"11335",11335,"Yes","Yes","No"
"11336",11336,"Yes","Yes","No"
"11337",11337,"Yes","No","No"
"11338",11338,"Yes","Yes","No"
"11339",11339,"No","Yes","No"
"11340",11340,"Yes","No","No"
"11341",11341,"No","Yes","Yes"
"11342",11342,"No","Yes","No"
"11343",11343,"No","Yes","Yes"
"11344",11344,"No","Yes","Yes"
"11345",11345,"No","Yes","Yes"
"11346",11346,"No","Yes","Yes"
"11347",11347,"Yes","Yes","No"
"11348",11348,"Yes","Yes","No"
"11349",11349,"Yes","No","Yes"
"11350",11350,"No","Yes","Yes"
"11351",11351,"No","Yes","Yes"
"11352",11352,"No","Yes","Yes"
"11353",11353,"No","Yes","No"
"11354",11354,"No","Yes","Yes"
"11355",11355,"No","Yes","No"
"11356",11356,"Yes","Yes","No"
"11357",11357,"Yes","No","No"
"11358",11358,"Yes","No","No"
"11359",11359,"No","Yes","Yes"
"11360",11360,"No","Yes","No"
"11361",11361,"No","Yes","No"
"11362",11362,"Yes","Yes","No"
"11363",11363,"Yes","No","No"
"11364",11364,"Yes","Yes","Yes"
"11365",11365,"Yes","No","No"
"11366",11366,"No","Yes","Yes"
"11367",11367,"Yes","No","No"
"11368",11368,"No","Yes","No"
"11369",11369,"Yes","Yes","Yes"
"11370",11370,"Yes","No","No"
"11371",11371,"No","Yes","Yes"
"11372",11372,"Yes","Yes","Yes"
"11373",11373,"Yes","No","No"
"11374",11374,"No","Yes","Yes"
"11375",11375,"Yes","Yes","No"
"11376",11376,"No","Yes","No"
"11377",11377,"No","Yes","No"
"11378",11378,"No","Yes","No"
"11379",11379,"No","Yes","Yes"
"11380",11380,"No","Yes","Yes"
"11381",11381,"Yes","Yes","No"
"11382",11382,"No","Yes","No"
"11383",11383,"Yes","Yes","Yes"
"11384",11384,"No","Yes","Yes"
"11385",11385,"No","Yes","Yes"
"11386",11386,"Yes","No","No"
"11387",11387,"No","Yes","Yes"
"11388",11388,"Yes","Yes","No"
"11389",11389,"No","Yes","Yes"
"11390",11390,"No","Yes","No"
"11391",11391,"No","Yes","Yes"
"11392",11392,"No","Yes","No"
"11393",11393,"No","Yes","Yes"
"11394",11394,"No","No","Yes"
"11395",11395,"Yes","No","No"
"11396",11396,"Yes","Yes","No"
"11397",11397,"No","Yes","Yes"
"11398",11398,"No","Yes","No"
"11399",11399,"Yes","No","No"
"11400",11400,"No","Yes","Yes"
"11401",11401,"Yes","No","No"
"11402",11402,"Yes","Yes","Yes"
"11403",11403,"No","Yes","No"
"11404",11404,"No","Yes","No"
"11405",11405,"No","Yes","Yes"
"11406",11406,"Yes","Yes","Yes"
"11407",11407,"No","Yes","Yes"
"11408",11408,"No","Yes","Yes"
"11409",11409,"Yes","No","No"
"11410",11410,"Yes","Yes","No"
"11411",11411,"Yes","No","No"
"11412",11412,"No","Yes","No"
"11413",11413,"Yes","Yes","No"
"11414",11414,"Yes","No","No"
"11415",11415,"Yes","Yes","Yes"
"11416",11416,"Yes","No","No"
"11417",11417,"No","Yes","No"
"11418",11418,"Yes","Yes","No"
"11419",11419,"Yes","Yes","No"
"11420",11420,"Yes","Yes","No"
"11421",11421,"Yes","Yes","No"
"11422",11422,"No","Yes","Yes"
"11423",11423,"Yes","No","No"
"11424",11424,"No","Yes","No"
"11425",11425,"Yes","Yes","No"
"11426",11426,"No","Yes","Yes"
"11427",11427,"Yes","Yes","No"
"11428",11428,"No","Yes","No"
"11429",11429,"Yes","Yes","Yes"
"11430",11430,"Yes","Yes","No"
"11431",11431,"No","Yes","No"
"11432",11432,"Yes","Yes","No"
"11433",11433,"No","Yes","Yes"
"11434",11434,"No","Yes","Yes"
"11435",11435,"No","Yes","Yes"
"11436",11436,"No","Yes","Yes"
"11437",11437,"No","Yes","Yes"
"11438",11438,"Yes","No","No"
"11439",11439,"No","Yes","No"
"11440",11440,"No","Yes","Yes"
"11441",11441,"No","Yes","Yes"
"11442",11442,"No","Yes","Yes"
"11443",11443,"No","No","Yes"
"11444",11444,"No","Yes","Yes"
"11445",11445,"Yes","Yes","Yes"
"11446",11446,"Yes","Yes","No"
"11447",11447,"No","Yes","Yes"
"11448",11448,"Yes","Yes","No"
"11449",11449,"No","Yes","Yes"
"11450",11450,"Yes","Yes","No"
"11451",11451,"Yes","Yes","No"
"11452",11452,"No","Yes","Yes"
"11453",11453,"No","Yes","Yes"
"11454",11454,"No","Yes","Yes"
"11455",11455,"Yes","Yes","Yes"
"11456",11456,"No","Yes","No"
"11457",11457,"Yes","Yes","Yes"
"11458",11458,"No","Yes","No"
"11459",11459,"No","Yes","No"
"11460",11460,"No","Yes","Yes"
"11461",11461,"Yes","Yes","No"
"11462",11462,"No","Yes","Yes"
"11463",11463,"No","Yes","No"
"11464",11464,"No","Yes","No"
"11465",11465,"No","Yes","Yes"
"11466",11466,"No","Yes","Yes"
"11467",11467,"No","Yes","Yes"
"11468",11468,"No","Yes","No"
"11469",11469,"No","Yes","No"
"11470",11470,"No","Yes","Yes"
"11471",11471,"No","Yes","Yes"
"11472",11472,"No","Yes","No"
"11473",11473,"Yes","No","Yes"
"11474",11474,"No","Yes","No"
"11475",11475,"No","Yes","Yes"
"11476",11476,"Yes","Yes","No"
"11477",11477,"No","Yes","Yes"
"11478",11478,"No","Yes","Yes"
"11479",11479,"No","Yes","No"
"11480",11480,"No","Yes","Yes"
"11481",11481,"No","Yes","Yes"
